model,backbone_ms,action_head_ms,total_ms
drif_ov,23.494,4.860,28.355
drif_ov,23.454,4.880,28.334
drif_ov,23.485,4.895,28.380
drif_ov,31.355,5.050,36.405
drif_ov,24.525,4.785,29.310
drif_ov,23.497,4.800,28.296
drif_ov,23.663,4.899,28.562
drif_ov,23.494,5.766,29.260
drif_ov,23.477,4.876,28.354
drif_ov,24.656,4.877,29.533
drif_ov,23.420,4.824,28.244
drif_ov,27.826,4.705,32.531
drif_ov,23.461,4.845,28.305
drif_ov,23.439,4.816,28.255
drif_ov,23.565,4.952,28.517
drif_ov,27.186,4.874,32.061
drif_ov,23.434,4.847,28.281
drif_ov,23.459,4.827,28.285
drif_ov,23.573,4.857,28.430
drif_ov,23.418,5.429,28.848
drif_ov,23.452,4.951,28.403
drif_ov,33.950,4.969,38.918
drif_ov,23.387,4.809,28.196
drif_ov,23.578,4.943,28.521
drif_ov,23.519,4.803,28.322
drif_ov,23.558,4.818,28.376
drif_ov,23.509,4.879,28.388
drif_ov,23.561,4.789,28.349
drif_ov,23.585,4.871,28.457
drif_ov,23.394,4.835,28.229
drif_ov,23.588,4.853,28.441
drif_ov,23.582,4.874,28.456
drif_ov,23.638,4.884,28.522
drif_ov,23.695,4.916,28.611
drif_ov,23.723,4.871,28.595
drif_ov,23.583,4.855,28.438
drif_ov,23.544,4.887,28.432
drif_ov,23.559,8.465,32.025
drif_ov,23.639,4.801,28.440
drif_ov,32.537,4.793,37.330
drif_ov,23.738,5.338,29.076
drif_ov,23.687,4.793,28.480
drif_ov,23.756,4.757,28.513
drif_ov,24.545,4.923,29.468
drif_ov,23.522,4.780,28.302
drif_ov,23.531,5.296,28.827
