model,backbone_ms,action_head_ms,total_ms
drif_ov,23.498,4.658,28.155
drif_ov,23.557,4.756,28.313
drif_ov,23.444,4.568,28.012
drif_ov,23.599,4.662,28.261
drif_ov,23.401,4.659,28.060
drif_ov,23.491,4.640,28.131
drif_ov,23.411,4.663,28.075
drif_ov,23.528,4.734,28.262
drif_ov,23.467,4.673,28.140
drif_ov,23.500,4.653,28.154
drif_ov,24.396,4.652,29.047
drif_ov,23.414,4.693,28.107
drif_ov,23.384,6.072,29.456
drif_ov,26.460,4.707,31.166
drif_ov,23.391,4.604,27.995
drif_ov,23.541,4.618,28.159
drif_ov,23.438,4.644,28.083
drif_ov,30.241,6.502,36.742
drif_ov,22.553,4.715,27.268
drif_ov,22.522,4.758,27.281
drif_ov,22.671,4.854,27.524
drif_ov,23.602,4.952,28.554
drif_ov,23.613,4.856,28.469
drif_ov,28.650,4.758,33.408
drif_ov,23.444,4.804,28.247
drif_ov,23.536,4.756,28.293
drif_ov,23.592,4.957,28.549
drif_ov,23.449,4.795,28.243
drif_ov,23.594,4.731,28.324
drif_ov,23.461,4.760,28.221
drif_ov,23.190,4.778,27.969
drif_ov,22.539,4.761,27.301
drif_ov,22.879,6.319,29.198
drif_ov,23.318,4.793,28.111
drif_ov,23.385,4.831,28.216
drif_ov,23.519,4.748,28.267
drif_ov,22.680,4.885,27.565
drif_ov,22.552,4.688,27.240
drif_ov,22.599,4.741,27.340
drif_ov,22.855,4.858,27.712
drif_ov,23.529,4.740,28.269
drif_ov,23.527,4.777,28.304
drif_ov,23.461,4.779,28.240
drif_ov,23.662,4.828,28.490
drif_ov,23.456,4.779,28.236
drif_ov,23.544,4.787,28.331
drif_ov,23.862,4.714,28.576
drif_ov,25.669,4.719,30.388
drif_ov,24.158,4.712,28.870
drif_ov,22.949,4.820,27.769
drif_ov,22.629,4.764,27.392
drif_ov,22.582,4.841,27.423
drif_ov,23.092,4.828,27.920
drif_ov,23.457,4.749,28.206
drif_ov,23.523,4.747,28.270
drif_ov,23.574,4.819,28.393
drif_ov,23.448,4.770,28.218
drif_ov,23.602,4.793,28.394
drif_ov,23.426,4.755,28.181
drif_ov,23.514,4.816,28.330
drif_ov,23.506,4.826,28.332
drif_ov,23.592,4.765,28.357
drif_ov,23.105,4.781,27.886
drif_ov,22.522,4.723,27.246
drif_ov,22.530,4.747,27.278
drif_ov,25.589,4.768,30.357
drif_ov,23.547,4.844,28.392
drif_ov,23.481,4.907,28.388
drif_ov,23.454,4.801,28.256
drif_ov,23.484,4.812,28.296
drif_ov,23.528,4.764,28.292
drif_ov,23.467,4.790,28.257
drif_ov,23.610,4.836,28.447
drif_ov,23.513,4.764,28.276
drif_ov,23.521,4.775,28.296
drif_ov,22.963,4.764,27.727
drif_ov,22.653,4.814,27.467
drif_ov,22.544,4.772,27.316
drif_ov,22.772,4.749,27.521
drif_ov,23.439,4.811,28.250
drif_ov,23.605,4.992,28.597
drif_ov,23.499,4.790,28.289
drif_ov,23.495,4.764,28.258
drif_ov,23.480,4.803,28.283
drif_ov,23.511,4.748,28.259
drif_ov,23.578,4.760,28.339
drif_ov,23.538,4.813,28.351
drif_ov,23.588,6.033,29.621
drif_ov,27.105,4.675,31.779
drif_ov,23.202,4.695,27.897
drif_ov,23.222,4.652,27.874
drif_ov,23.446,4.788,28.234
drif_ov,23.518,4.775,28.293
drif_ov,23.507,4.814,28.321
drif_ov,22.679,4.785,27.464
drif_ov,22.719,4.756,27.475
drif_ov,22.606,4.737,27.343
drif_ov,22.558,4.706,27.265
drif_ov,23.574,4.817,28.390
drif_ov,23.446,4.762,28.208
drif_ov,23.499,4.761,28.260
drif_ov,23.566,4.822,28.388
drif_ov,23.489,4.762,28.252
drif_ov,23.567,4.843,28.411
drif_ov,23.525,4.883,28.407
drif_ov,23.567,4.776,28.344
drif_ov,23.534,4.765,28.299
drif_ov,23.457,4.883,28.339
drif_ov,23.760,4.751,28.512
drif_ov,23.549,4.820,28.369
drif_ov,23.509,4.824,28.333
drif_ov,23.419,4.877,28.296
drif_ov,23.501,4.763,28.264
drif_ov,23.496,4.839,28.335
drif_ov,23.511,4.813,28.325
drif_ov,23.443,4.785,28.228
drif_ov,23.509,4.740,28.249
drif_ov,23.678,4.809,28.486
drif_ov,23.478,4.840,28.318
drif_ov,23.663,4.908,28.571
drif_ov,23.545,4.769,28.314
drif_ov,23.435,4.861,28.296
drif_ov,23.465,4.809,28.273
drif_ov,23.423,4.784,28.206
drif_ov,23.447,4.793,28.240
drif_ov,23.504,4.790,28.295
drif_ov,23.500,4.845,28.344
drif_ov,23.584,4.820,28.403
drif_ov,23.591,4.843,28.434
drif_ov,23.658,4.827,28.485
drif_ov,23.424,4.851,28.275
drif_ov,23.429,4.767,28.195
drif_ov,23.445,4.829,28.274
drif_ov,23.429,4.828,28.257
drif_ov,23.461,4.815,28.276
drif_ov,23.483,4.792,28.275
drif_ov,23.533,4.828,28.361
drif_ov,23.461,4.805,28.266
drif_ov,23.374,4.754,28.128
drif_ov,23.395,4.748,28.143
drif_ov,30.552,4.662,35.214
drif_ov,24.834,5.241,30.075
drif_ov,29.812,5.399,35.211
drif_ov,23.426,4.893,28.319
drif_ov,23.592,4.880,28.473
drif_ov,23.477,4.784,28.261
drif_ov,23.475,4.813,28.289
drif_ov,23.423,4.810,28.233
drif_ov,23.479,4.770,28.249
drif_ov,23.424,4.806,28.230
drif_ov,23.506,4.715,28.221
drif_ov,23.498,4.642,28.140
drif_ov,23.769,4.681,28.450
drif_ov,23.457,4.788,28.245
drif_ov,25.255,11.040,36.295
drif_ov,23.393,4.710,28.102
drif_ov,23.376,4.744,28.120
drif_ov,25.112,4.791,29.903
drif_ov,23.393,4.752,28.145
drif_ov,23.446,4.809,28.255
drif_ov,23.376,4.848,28.224
drif_ov,23.392,4.830,28.222
drif_ov,23.796,4.822,28.619
drif_ov,23.515,4.862,28.377
drif_ov,23.427,4.836,28.263
drif_ov,23.747,5.005,28.752
drif_ov,23.426,4.776,28.202
drif_ov,24.451,5.488,29.938
drif_ov,23.602,4.839,28.441
drif_ov,23.456,4.763,28.219
drif_ov,23.441,4.808,28.249
drif_ov,23.372,4.793,28.165
drif_ov,23.436,4.851,28.287
drif_ov,23.480,4.751,28.232
drif_ov,23.373,4.748,28.121
drif_ov,23.542,5.203,28.745
drif_ov,23.564,4.687,28.251
drif_ov,23.542,4.782,28.324
drif_ov,23.480,4.732,28.212
drif_ov,23.731,4.907,28.638
drif_ov,25.274,5.186,30.460
