model,backbone_ms,action_head_ms,total_ms
groot,24.880,47.883,72.762
groot,23.549,45.126,68.674
groot,23.552,45.087,68.638
groot,23.543,45.125,68.668
groot,23.497,45.165,68.662
groot,23.621,45.135,68.756
groot,23.605,45.130,68.735
groot,23.558,45.153,68.710
groot,23.955,45.261,69.216
groot,23.029,43.463,66.492
groot,22.588,43.369,65.957
groot,22.687,45.266,67.953
groot,23.487,45.147,68.633
groot,23.453,45.116,68.568
groot,23.544,45.138,68.683
groot,23.251,44.424,67.675
groot,23.174,44.431,67.605
groot,23.489,45.187,68.676
groot,23.647,45.101,68.748
groot,23.557,45.147,68.705
groot,23.514,45.129,68.643
groot,23.902,45.130,69.032
groot,23.523,45.086,68.609
groot,23.501,45.121,68.621
groot,23.455,45.229,68.684
groot,23.526,45.098,68.624
groot,23.497,45.126,68.624
groot,23.424,45.146,68.570
groot,23.596,45.131,68.727
groot,23.517,45.148,68.665
groot,23.498,45.129,68.627
groot,23.466,45.178,68.644
groot,23.525,45.151,68.676
groot,23.403,45.107,68.510
groot,23.488,45.167,68.655
groot,24.092,45.115,69.207
groot,23.395,45.145,68.540
groot,23.503,45.080,68.583
groot,23.466,45.140,68.607
groot,23.538,45.151,68.689
groot,23.570,45.127,68.697
groot,23.491,45.123,68.614
groot,23.536,46.443,69.979
groot,23.519,45.188,68.707
groot,23.545,45.150,68.695
groot,23.524,45.133,68.657
groot,23.507,45.132,68.639
groot,23.681,45.150,68.831
groot,23.569,45.124,68.693
groot,23.615,45.134,68.749
groot,23.662,45.129,68.791
groot,23.548,45.147,68.694
groot,25.329,45.123,70.451
groot,23.521,45.100,68.621
groot,23.538,45.103,68.642
groot,23.473,45.160,68.633
groot,23.515,45.136,68.652
groot,23.488,45.103,68.591
groot,23.871,44.835,68.706
groot,23.302,44.841,68.143
groot,23.428,45.209,68.637
groot,23.424,45.177,68.601
groot,23.444,45.112,68.556
groot,23.456,45.136,68.592
groot,23.502,45.215,68.716
groot,23.539,45.114,68.653
groot,23.629,45.085,68.714
groot,23.512,45.130,68.642
groot,23.497,45.120,68.617
groot,23.475,45.116,68.590
groot,23.477,45.094,68.571
groot,24.198,45.167,69.364
groot,23.596,45.181,68.778
groot,23.521,47.237,70.758
groot,23.619,45.102,68.721
groot,23.583,45.191,68.774
groot,23.458,45.138,68.596
groot,23.709,44.473,68.182
groot,23.125,44.482,67.607
groot,23.413,45.161,68.574
groot,23.456,45.153,68.608
groot,23.459,45.107,68.566
groot,23.679,45.164,68.843
groot,23.734,45.175,68.909
groot,23.523,45.158,68.681
groot,23.924,45.176,69.100
groot,23.349,45.130,68.480
groot,23.472,45.104,68.577
groot,23.429,45.120,68.549
groot,23.879,45.107,68.986
groot,23.517,45.170,68.687
groot,23.421,45.145,68.566
groot,23.456,45.214,68.671
groot,23.490,45.141,68.631
groot,23.497,45.173,68.670
groot,23.487,45.108,68.595
groot,23.535,45.166,68.701
groot,23.525,45.125,68.650
groot,24.224,45.113,69.337
groot,23.412,45.130,68.542
groot,23.441,45.155,68.596
groot,23.476,45.159,68.635
groot,23.532,45.165,68.697
groot,23.548,45.151,68.698
groot,23.580,45.131,68.710
groot,23.520,45.122,68.642
groot,32.999,45.139,78.138
groot,23.686,45.144,68.830
groot,23.565,45.147,68.712
groot,23.485,45.161,68.646
groot,25.456,45.106,70.562
groot,23.374,45.123,68.497
groot,23.523,45.141,68.663
groot,24.740,45.157,69.897
groot,23.623,45.147,68.770
groot,23.673,45.107,68.781
groot,23.626,45.208,68.833
groot,23.578,45.133,68.711
groot,23.564,45.131,68.695
groot,23.672,45.092,68.763
groot,23.735,45.153,68.888
groot,23.579,45.126,68.705
groot,23.607,45.145,68.752
groot,25.875,45.105,70.980
groot,23.430,45.159,68.590
groot,23.492,45.165,68.657
groot,23.375,47.192,70.567
groot,23.439,45.109,68.548
groot,23.664,45.184,68.849
groot,23.484,45.175,68.659
groot,23.448,45.153,68.601
groot,23.454,45.154,68.608
groot,23.559,45.123,68.682
groot,23.607,45.113,68.720
groot,25.184,45.233,70.418
groot,23.376,45.099,68.475
groot,23.416,45.106,68.522
groot,23.534,45.139,68.673
groot,23.454,45.159,68.612
groot,23.475,45.097,68.571
groot,23.494,45.147,68.641
groot,23.646,45.141,68.787
groot,23.417,45.175,68.592
groot,23.549,45.125,68.674
groot,23.615,45.178,68.793
groot,23.524,45.167,68.691
groot,23.510,45.124,68.634
groot,23.994,45.093,69.087
groot,23.502,45.159,68.661
groot,23.437,45.136,68.573
groot,23.577,45.141,68.719
groot,23.634,45.112,68.746
groot,23.477,45.168,68.646
groot,23.624,45.192,68.816
groot,23.530,45.238,68.768
groot,23.653,45.151,68.804
groot,23.530,45.136,68.666
groot,23.504,45.142,68.646
groot,25.767,49.916,75.684
groot,23.449,45.142,68.592
groot,23.565,45.162,68.727
groot,23.517,45.284,68.801
groot,23.490,45.153,68.643
groot,23.523,49.108,72.631
groot,23.428,45.106,68.534
groot,23.671,45.148,68.820
groot,23.507,45.160,68.667
groot,23.581,45.131,68.712
groot,23.530,45.139,68.669
groot,23.589,45.187,68.775
groot,23.616,45.133,68.749
groot,24.141,45.106,69.248
