model,backbone_ms,action_head_ms,total_ms
drif_ov,23.773,4.932,28.704
drif_ov,23.526,4.821,28.347
drif_ov,27.735,4.923,32.657
drif_ov,23.611,5.147,28.758
drif_ov,23.653,4.797,28.450
drif_ov,23.570,4.768,28.338
drif_ov,23.809,4.873,28.682
drif_ov,23.607,4.761,28.368
drif_ov,23.613,4.836,28.448
drif_ov,25.035,4.893,29.928
drif_ov,24.734,4.832,29.567
drif_ov,27.990,4.915,32.905
drif_ov,23.527,4.822,28.350
drif_ov,23.517,4.806,28.323
drif_ov,23.491,4.809,28.301
drif_ov,23.608,4.776,28.384
drif_ov,23.686,4.815,28.501
drif_ov,23.938,5.017,28.955
drif_ov,27.619,8.554,36.173
drif_ov,23.643,4.858,28.501
drif_ov,23.618,4.920,28.538
drif_ov,23.619,5.637,29.257
drif_ov,23.698,5.007,28.704
drif_ov,23.524,4.855,28.379
drif_ov,23.657,4.830,28.487
drif_ov,24.902,4.845,29.747
drif_ov,23.541,4.836,28.377
drif_ov,23.750,4.755,28.505
drif_ov,23.669,4.961,28.630
drif_ov,23.550,4.834,28.385
drif_ov,23.513,4.842,28.355
drif_ov,23.655,4.811,28.466
drif_ov,23.553,4.837,28.390
drif_ov,23.549,4.793,28.342
drif_ov,23.599,4.833,28.432
drif_ov,23.605,4.859,28.464
drif_ov,23.578,4.763,28.342
drif_ov,23.612,4.799,28.412
drif_ov,23.576,4.866,28.441
drif_ov,23.735,4.820,28.555
drif_ov,23.663,4.800,28.463
drif_ov,23.604,4.882,28.486
