model,backbone_ms,action_head_ms,total_ms
drif_ov,23.720,4.732,28.452
drif_ov,23.429,4.661,28.090
drif_ov,23.416,4.696,28.112
drif_ov,23.412,4.788,28.201
drif_ov,23.531,4.803,28.334
drif_ov,23.420,4.764,28.184
drif_ov,23.362,4.703,28.064
drif_ov,27.546,4.562,32.109
drif_ov,23.529,4.737,28.265
drif_ov,23.413,4.724,28.137
drif_ov,23.442,4.755,28.198
drif_ov,23.482,4.704,28.186
drif_ov,23.403,4.712,28.115
drif_ov,41.497,5.007,46.504
drif_ov,23.453,4.746,28.199
drif_ov,24.517,4.765,29.282
drif_ov,23.458,4.759,28.217
drif_ov,23.520,4.779,28.299
drif_ov,23.396,4.778,28.173
drif_ov,23.459,4.768,28.227
drif_ov,23.409,4.705,28.114
drif_ov,23.407,4.693,28.100
drif_ov,23.578,4.815,28.393
drif_ov,23.782,4.745,28.526
drif_ov,23.424,4.793,28.217
drif_ov,23.460,8.262,31.722
drif_ov,23.582,4.823,28.405
drif_ov,23.583,4.836,28.419
drif_ov,23.540,4.891,28.431
drif_ov,23.565,4.788,28.353
drif_ov,23.406,4.722,28.128
drif_ov,54.167,14.613,68.780
drif_ov,23.458,4.722,28.181
drif_ov,23.443,4.687,28.130
drif_ov,23.393,4.691,28.085
drif_ov,23.434,4.674,28.108
drif_ov,24.000,4.726,28.725
drif_ov,23.425,4.704,28.129
drif_ov,23.411,4.701,28.111
drif_ov,24.267,4.732,28.999
drif_ov,24.618,4.689,29.307
drif_ov,40.068,7.177,47.245
drif_ov,23.358,4.701,28.060
drif_ov,23.350,4.708,28.059
drif_ov,23.392,4.770,28.163
drif_ov,23.447,4.702,28.149
drif_ov,23.451,4.718,28.169
drif_ov,23.544,4.741,28.285
drif_ov,23.382,4.758,28.140
drif_ov,25.724,4.763,30.487
drif_ov,25.997,4.761,30.759
drif_ov,23.333,4.862,28.195
drif_ov,23.529,4.880,28.409
drif_ov,23.399,4.848,28.247
drif_ov,23.413,5.656,29.069
drif_ov,23.415,4.836,28.251
drif_ov,24.059,4.875,28.934
drif_ov,23.303,4.891,28.195
drif_ov,23.453,4.867,28.320
drif_ov,23.308,4.850,28.158
